,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Pycno.notes..disease.presence..behavior..etc..,Pycnopodia_count
1205,5/24/2023,10,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,3,Natural Reef,,0
1206,5/24/2023,3,Puget Sound,Friday Harbor Reef,San Juan,51,Shallow,4,Natural Reef,,0
1207,5/24/2023,11,Puget Sound,Friday Harbor Reef,San Juan,48,Deep,1,Natural Reef,,0
1208,5/24/2023,20,Puget Sound,Friday Harbor Reef,San Juan,48,Intermediate,2,Natural Reef,,0
1209,5/24/2023,3,Puget Sound,Friday Harbor Reef,San Juan,48,Shallow,3,Natural Reef,,0
1210,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,52,Deep,1,Natural Reef,,0
1211,8/21/2024,7,Puget Sound,Friday Harbor Reef,San Juan,52,Intermediate,2,Natural Reef,,0
1212,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,52,Intermediate,3,Natural Reef,,0
1213,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,52,Shallow,4,Natural Reef,,0
1214,8/21/2024,5,Puget Sound,Friday Harbor Reef,San Juan,53,Deep,1,Natural Reef,,0
1215,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,2,Natural Reef,,0
1216,8/21/2024,20,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,3,Natural Reef,,0
1217,8/21/2024,5,Puget Sound,Friday Harbor Reef,San Juan,53,Shallow,4,Natural Reef,,0
1218,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,50,Deep,1,Natural Reef,,0
1219,8/21/2024,6,Puget Sound,Friday Harbor Reef,San Juan,50,Intermediate,2,Natural Reef,,0
1220,8/21/2024,9,Puget Sound,Friday Harbor Reef,San Juan,50,Intermediate,3,Natural Reef,,0
1221,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,50,Shallow,4,Natural Reef,,0
1222,8/21/2024,7,Puget Sound,Friday Harbor Reef,San Juan,53,Deep,1,Natural Reef,,0
1223,8/21/2024,8,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,2,Natural Reef,,0
1224,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,3,Natural Reef,,0
1225,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,53,Shallow,4,Natural Reef,,0
1226,5/6/2025,26,Puget Sound,Friday Harbor Reef,San Juan,49,Intermediate,1,Natural Reef,,0
1227,5/6/2025,7,Puget Sound,Friday Harbor Reef,San Juan,49,Intermediate,2,Natural Reef,,0
1228,5/6/2025,13,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,3,Natural Reef,,0
1229,5/6/2025,11,Puget Sound,Friday Harbor Reef,San Juan,49,Deep,1,Natural Reef,,0
1230,5/6/2025,14,Puget Sound,Friday Harbor Reef,San Juan,49,Intermediate,2,Natural Reef,,0
1231,5/6/2025,7,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,3,Natural Reef,,0
1232,5/6/2025,5,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,4,Natural Reef,,0
1233,8/3/2025,95,Puget Sound,Frost Island North Point,San Juan,52,Intermediate,1,Natural Reef,,0
1234,7/22/2023,28,Puget Sound,Fulton Creek,Hood Canal,50,Deep,1,Natural Reef,,2
1235,7/22/2023,18,Puget Sound,Fulton Creek,Hood Canal,50,Intermediate,2,Natural Reef,,0
1236,7/22/2023,25,Puget Sound,Fulton Creek,Hood Canal,52,Deep,1,Natural Reef,"Found on rocky reef, videos taken, healthy",2
1237,7/22/2023,15,Puget Sound,Fulton Creek,Hood Canal,52,Deep,2,Soft Bottom,"Found on soft bottom, healthy",1
1238,9/13/2025,10,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Intermediate,1,Natural Reef,,0
1239,9/13/2025,10,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Intermediate,2,Natural Reef,,0
1240,9/13/2025,6,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Intermediate,3,Natural Reef,,0
1241,9/13/2025,4,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Shallow,4,Natural Reef,,0
1242,1/7/2025,25,Puget Sound,Gardiner Boat Ramp,Strait of Juan de Fuca,48,Shallow,1,Soft Bottom,,0
1243,1/7/2025,25,Puget Sound,Gardiner Boat Ramp,Strait of Juan de Fuca,48,Intermediate,2,Soft Bottom,,0
1244,8/31/2023,10,Puget Sound,Glen Ayr Ravine,Hood Canal,49,Deep,1,Soft Bottom,,0
1245,6/29/2022,26,Puget Sound,Goby Garden,Hood Canal,54,Intermediate,1,Natural Reef,,2
1246,9/12/2025,14.5,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Deep,1,Natural Reef,,0
1247,9/12/2025,13.5,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Intermediate,2,Natural Reef,,0
1248,9/12/2025,8.5,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Intermediate,3,Natural Reef,,0
1249,9/12/2025,3,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Shallow,4,Natural Reef,,0
1250,10/15/2025,18,Howe Sound,Halkett Wall,Howe Sound,51,Deep,1,Natural Reef,,0
1251,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,51,Intermediate,2,Natural Reef,,0
1252,10/15/2025,4,Howe Sound,Halkett Wall,Howe Sound,51,Shallow,3,Natural Reef,,0
1253,10/15/2025,18,Howe Sound,Halkett Wall,Howe Sound,49,Deep,1,Sponge Garden,,0
1254,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,49,Intermediate,2,Natural Reef,,0
1255,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,49,Intermediate,3,Natural Reef,,0
1256,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,49,Shallow,4,Natural Reef,,0
1257,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,51,Deep,1,Natural Reef,,0
1258,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,51,Deep,2,Natural Reef,,0
1259,10/15/2025,8,Howe Sound,Halkett Wall,Howe Sound,51,Intermediate,3,Natural Reef,,0
1260,10/15/2025,7,Howe Sound,Halkett Wall,Howe Sound,51,Shallow,4,Natural Reef,,0
1261,10/15/2025,18,Howe Sound,Halkett Wall,Howe Sound,49,Deep,1,Sponge Garden,,0
1262,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,49,Deep,2,Natural Reef,,0
1263,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,49,Intermediate,3,Natural Reef,,0
1264,10/15/2025,35,Howe Sound,Halkett Wall,Howe Sound,50,Deep,1,Sponge Garden,,0
1265,10/15/2025,13,Howe Sound,Halkett Wall,Howe Sound,50,Intermediate,2,Natural Reef,,0
1266,10/15/2025,6,Howe Sound,Halkett Wall,Howe Sound,50,Shallow,3,Natural Reef,,0
1267,5/19/2024,29,Puget Sound,South Hat Island,Whidbey,48,Deep,1,Natural Reef,wasting,1
1268,5/19/2024,29,Puget Sound,South Hat Island,Whidbey,48,Deep,1,Natural Reef,wasting,1
1269,5/19/2024,10,Puget Sound,South Hat Island,Whidbey,50,Deep,1,Natural Reef,,0
1270,5/19/2024,27,Puget Sound,Hat Island Cloud Sponges,Whidbey,47,Deep,1,Natural Reef,,0
1271,5/19/2024,27,Puget Sound,Hat Island Cloud Sponges,Whidbey,47,Deep,1,Natural Reef,,0
1272,5/19/2024,16,Puget Sound,Hat Island Cloud Sponges,Whidbey,50,Deep,1,Natural Reef,,0
1273,9/21/2024,23,Puget Sound,Hat Island Cloud Sponges,Whidbey,53,Deep,1,Natural Reef,,0
1274,9/21/2024,34,Puget Sound,Hat Island Cloud Sponges,Whidbey,50,Deep,1,Natural Reef,,0
1275,12/29/2024,30,Puget Sound,Hat Island Cloud Sponges,Whidbey,49,Deep,1,Natural Reef,,0
1276,5/6/2022,11,Puget Sound,Hat Island Ledge,Whidbey,48,Deep,1,Soft Bottom,,1
1277,5/6/2022,8,Puget Sound,Hat Island Ledge,Whidbey,48,Intermediate,2,Soft Bottom,,1
1278,5/6/2022,4,Puget Sound,Hat Island Ledge,Whidbey,48,Shallow,3,Eelgrass,,2
1279,5/6/2022,12,Puget Sound,Hat Island Ledge,Whidbey,47,Deep,1,Soft Bottom,,0
1280,5/6/2022,8,Puget Sound,Hat Island Ledge,Whidbey,47,Intermediate,2,Soft Bottom,,2
1281,5/6/2022,5,Puget Sound,Hat Island Ledge,Whidbey,47,Shallow,3,Eelgrass,,0
1282,1/29/2024,3,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,1,Eelgrass,,0
1283,1/29/2024,4,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,2,Soft Bottom,,2
1284,1/29/2024,12,Puget Sound,Holmes Harbor,Whidbey,46,Intermediate,3,Soft Bottom,,4
1285,1/29/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,4,Soft Bottom,,1
1286,1/29/2024,12,Puget Sound,Holmes Harbor,Whidbey,46,Intermediate,5,Soft Bottom,,6
1287,1/29/2024,4,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,6,Soft Bottom,,0
1288,1/29/2024,7,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,7,Eelgrass,,0
1289,2/9/2024,6,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,1,Eelgrass,,0
1290,2/9/2024,18,Puget Sound,Holmes Harbor,Whidbey,50,Intermediate,2,Soft Bottom,,4
1291,2/9/2024,20,Puget Sound,Holmes Harbor,Whidbey,50,Deep,3,Soft Bottom,,0
1292,2/9/2024,18,Puget Sound,Holmes Harbor,Whidbey,50,Intermediate,4,Soft Bottom,,0
1293,2/9/2024,8,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,5,Eelgrass,,0
1294,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,,15
1295,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,,10
1296,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,,11
1297,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,,21
1298,5/16/2023,10,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,,9
1299,5/16/2023,22,Puget Sound,Holmes Harbor,Whidbey,46,Deep,2,Soft Bottom,,5
1300,5/17/2023,16,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,,31
1301,5/17/2023,5,Puget Sound,Holmes Harbor,Whidbey,66,Shallow,4,Eelgrass,,3
1302,5/18/2023,10,Puget Sound,Holmes Harbor,Whidbey,47,Intermediate,1,Soft Bottom,,8
1303,5/18/2023,20,Puget Sound,Holmes Harbor,Whidbey,47,Deep,2,Soft Bottom,,0
1304,5/18/2023,19,Puget Sound,Holmes Harbor,Whidbey,47,Intermediate,3,Soft Bottom,,56
1305,5/18/2023,17,Puget Sound,Holmes Harbor,Whidbey,55,Shallow,4,Eelgrass,,7
1306,5/23/2023,6,Puget Sound,Holmes Harbor,Whidbey,49,Shallow,1,Soft Bottom,,0
1307,5/23/2023,27,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,2,Soft Bottom,,26
1308,5/23/2023,5,Puget Sound,Holmes Harbor,Whidbey,49,Shallow,3,Soft Bottom,,4
1309,5/23/2023,8,Puget Sound,Holmes Harbor,Whidbey,49,Shallow,4,Eelgrass,,1
1310,6/1/2023,4,Puget Sound,Holmes Harbor,Whidbey,60,Shallow,1,Soft Bottom,,0
1311,6/1/2023,6,Puget Sound,Holmes Harbor,Whidbey,60,Shallow,2,Eelgrass,,0
1312,6/1/2023,22,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,,18
1313,6/1/2023,9,Puget Sound,Holmes Harbor,Whidbey,48,Deep,4,Soft Bottom,,2
1314,6/1/2023,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,5,Soft Bottom,,20
1315,9/6/2023,18,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,1,Soft Bottom,,9
1316,9/6/2023,21,Puget Sound,Holmes Harbor,Whidbey,49,Deep,2,Soft Bottom,,3
1317,9/6/2023,12,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,3,Soft Bottom,,0
1318,9/6/2023,21,Puget Sound,Holmes Harbor,Whidbey,62,Shallow,4,Eelgrass,,0
1319,10/11/2023,13,Puget Sound,Holmes Harbor,Whidbey,51,Intermediate,1,Soft Bottom,,5
1320,10/11/2023,18,Puget Sound,Holmes Harbor,Whidbey,51,Deep,2,Soft Bottom,,1
1321,10/11/2023,9,Puget Sound,Holmes Harbor,Whidbey,51,Intermediate,3,Soft Bottom,,0
1322,10/11/2023,8,Puget Sound,Holmes Harbor,Whidbey,51,Shallow,4,Eelgrass,,1
1323,10/17/2023,14,Puget Sound,Holmes Harbor,Whidbey,51,Intermediate,1,Soft Bottom,,2
1324,10/17/2023,24,Puget Sound,Holmes Harbor,Whidbey,51,Deep,2,Soft Bottom,,7
1325,10/17/2023,9,Puget Sound,Holmes Harbor,Whidbey,51,Intermediate,3,Soft Bottom,,0
1326,10/17/2023,11,Puget Sound,Holmes Harbor,Whidbey,53,Shallow,4,Eelgrass,,0
1327,4/1/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,,1
1328,4/1/2024,21,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,,1
1329,4/1/2024,18,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,,7
1330,10/6/2024,13,Howe Sound,Hutt Rock,Howe Sound,51,Deep,1,Natural Reef,,0
1331,10/6/2024,10,Howe Sound,Hutt Rock,Howe Sound,51,Intermediate,2,Natural Reef,,0
1332,10/6/2024,5,Howe Sound,Hutt Rock,Howe Sound,51,Intermediate,3,Natural Reef,,0
1333,10/6/2024,5.5,Howe Sound,Hutt Rock,Howe Sound,51,Intermediate,4,Natural Reef,,0
1334,10/6/2024,3,Howe Sound,Hutt Rock,Howe Sound,51,Shallow,5,Natural Reef,,1
1335,10/6/2024,13,Howe Sound,Hutt Rock,Howe Sound,51,Deep,1,Natural Reef,,0
1336,10/6/2024,10,Howe Sound,Hutt Rock,Howe Sound,51,Deep,2,Natural Reef,,0
1337,10/6/2024,5,Howe Sound,Hutt Rock,Howe Sound,51,Intermediate,3,Natural Reef,,0
1338,2/9/2025,4,Howe Sound,Hutt Rock,Howe Sound,46,Intermediate,1,Natural Reef,,0
1339,2/9/2025,20,Howe Sound,Hutt Rock,Howe Sound,46,Deep,2,Natural Reef,,0
1340,2/9/2025,5,Howe Sound,Hutt Rock,Howe Sound,46,Intermediate,1,Natural Reef,,0
1341,2/9/2025,20,Howe Sound,Hutt Rock,Howe Sound,46,Deep,2,Natural Reef,,0
1342,2/9/2025,25,Howe Sound,Hutt Rock,Howe Sound,47,Intermediate,1,Natural Reef,,0
1343,2/9/2025,10,Howe Sound,Hutt Rock,Howe Sound,47,Deep,2,Natural Reef,,0
1344,2/9/2025,16,Howe Sound,Hutt Rock,Howe Sound,47,Shallow,3,Natural Reef,,0
1345,5/9/2022,6,Puget Sound,Jones Island,San Juan,48,Deep,1,Natural Reef,,0
1346,5/9/2022,15,Puget Sound,Jones Island,San Juan,48,Intermediate,2,Natural Reef,,0
1347,5/9/2022,5,Puget Sound,Jones Island,San Juan,48,Intermediate,3,Natural Reef,,0
1348,5/9/2022,5,Puget Sound,Jones Island,San Juan,48,Shallow,4,Natural Reef,,0
1349,5/9/2022,25,Puget Sound,Jones Island,San Juan,47,Intermediate,1,Natural Reef,,0
1350,5/9/2022,4,Puget Sound,Jones Island,San Juan,47,Intermediate,2,Natural Reef,,0
1351,5/9/2022,3,Puget Sound,Jones Island,San Juan,47,Shallow,3,Natural Reef,,0
1352,8/2/2022,24.5,Puget Sound,Jones Island,San Juan,53,Intermediate,1,Natural Reef,,0
1353,8/2/2022,7,Puget Sound,Jones Island,San Juan,53,Deep,2,Natural Reef,,1
1354,8/2/2022,9,Puget Sound,Jones Island,San Juan,53,Intermediate,3,Natural Reef,,0
1355,8/2/2022,3,Puget Sound,Jones Island,San Juan,53,Shallow,4,Natural Reef,,0
1356,8/2/2022,25,Puget Sound,Jones Island,San Juan,51,Intermediate,1,Natural Reef,,0
1357,8/2/2022,6,Puget Sound,Jones Island,San Juan,51,Deep,2,Natural Reef,,0
1358,8/2/2022,6,Puget Sound,Jones Island,San Juan,51,Intermediate,3,Natural Reef,,0
1359,8/2/2022,3,Puget Sound,Jones Island,San Juan,51,Shallow,4,Natural Reef,,0
1360,8/2/2022,7,Puget Sound,Jones Island,San Juan,51,Intermediate,1,Natural Reef,,0
1361,8/2/2022,8,Puget Sound,Jones Island,San Juan,51,Intermediate,2,Natural Reef,,0
1362,8/2/2022,6,Puget Sound,Jones Island,San Juan,51,Intermediate,3,Natural Reef,,0
1363,4/27/2024,10,Puget Sound,Jorsted Creek,Hood Canal,51,Deep,1,Natural Reef,photo available,1
1364,4/27/2024,4,Puget Sound,Jorsted Creek,Hood Canal,51,Intermediate,2,Natural Reef,,0
1365,4/27/2024,3,Puget Sound,Jorsted Creek,Hood Canal,48,Intermediate,1,Natural Reef,,0
1366,4/27/2024,21,Puget Sound,Jorsted Creek,Hood Canal,48,Deep,2,Natural Reef,,1
1367,4/27/2024,22,Puget Sound,Jorsted Creek,Hood Canal,48,Intermediate,3,Natural Reef,,0
1368,4/27/2024,5,Puget Sound,Jorsted Creek,Hood Canal,48,Shallow,4,Natural Reef,,0
1369,4/27/2024,20,Puget Sound,Jorsted Creek,Hood Canal,50,Deep,1,Natural Reef,,1
1370,4/27/2024,40,Puget Sound,Jorsted Creek,Hood Canal,50,Intermediate,2,Natural Reef,,0
1371,3/19/2023,3,Puget Sound,Jorsted Creek,Hood Canal,46,Intermediate,1,Soft Bottom,,0
1372,3/19/2023,8,Puget Sound,Jorsted Creek,Hood Canal,46,Deep,2,Natural Reef,,0
1373,3/19/2023,34,Puget Sound,Jorsted Creek,Hood Canal,46,Intermediate,3,Natural Reef,,0
1374,12/10/2023,6,Puget Sound,Alki Beach,Central,52,Shallow,1,Eelgrass,healthy,1
1375,12/10/2023,13,Puget Sound,Alki Beach,Central,52,Intermediate,2,Soft Bottom,,0
1376,12/10/2023,30,Puget Sound,Alki Beach,Central,52,Deep,3,Soft Bottom,,0
1377,12/10/2023,11,Puget Sound,Alki Beach,Central,52,Intermediate,4,Artificial Reef,,0
1378,12/10/2023,13,Puget Sound,Alki Beach,Central,52,Shallow,5,Eelgrass,,0
1379,7/22/2023,4,Puget Sound,Kat's Corner,Hood Canal,49,Intermediate,1,Natural Reef,,0
1380,7/22/2023,12,Puget Sound,Kat's Corner,Hood Canal,49,Deep,2,Natural Reef,,0
1381,7/22/2023,13,Puget Sound,Kat's Corner,Hood Canal,49,Intermediate,3,Natural Reef,,0
1382,7/22/2023,6,Puget Sound,Kat's Corner,Hood Canal,49,Shallow,4,Natural Reef,,0
1383,5/1/2024,8.5,Puget Sound,Kellet's Bluff,San Juan,48,Deep,1,Natural Reef,,0
1384,5/1/2024,3,Puget Sound,Kellet's Bluff,San Juan,48,Deep,2,Natural Reef,,0
1385,5/1/2024,5,Puget Sound,Kellet's Bluff,San Juan,48,Intermediate,3,Natural Reef,,0
1386,5/1/2024,7,Puget Sound,Kellet's Bluff,San Juan,48,Shallow,4,Natural Reef,,0
1387,5/1/2024,3,Puget Sound,Kellet's Bluff,San Juan,48,Shallow,5,Kelp Forest,,0
1388,5/1/2024,7,Puget Sound,Kellet's Bluff,San Juan,47,Deep,1,Natural Reef,,0
1389,5/1/2024,8,Puget Sound,Kellet's Bluff,San Juan,47,Deep,2,Natural Reef,,0
1390,5/1/2024,8,Puget Sound,Kellet's Bluff,San Juan,47,Intermediate,3,Natural Reef,,0
1391,5/1/2024,5,Puget Sound,Kellet's Bluff,San Juan,47,Shallow,4,Kelp Forest,,0
1392,5/1/2024,8,Puget Sound,Kellet's Bluff,San Juan,47,Deep,1,Natural Reef,,0
1393,5/1/2024,5,Puget Sound,Kellet's Bluff,San Juan,47,Deep,2,Natural Reef,,0
1394,5/1/2024,8,Puget Sound,Kellet's Bluff,San Juan,47,Intermediate,3,Natural Reef,,0
1395,5/1/2024,5,Puget Sound,Kellet's Bluff,San Juan,47,Shallow,4,Kelp Forest,,0
1396,10/16/2025,41,Howe Sound,Kelvin Grove,Howe Sound,50,Deep,1,Natural Reef,,0
1397,10/16/2025,19,Howe Sound,Kelvin Grove,Howe Sound,50,Shallow,2,Natural Reef,,0
1398,4/30/2023,7,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Shallow,1,Artificial Reef,,0
1399,4/30/2023,7,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Intermediate,2,Artificial Reef,,0
1400,4/30/2023,17,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Intermediate,3,Soft Bottom,,0
1401,4/30/2023,7,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Shallow,4,Artificial Reef,,0
1402,10/15/2023,2,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,1,Soft Bottom,,0
1403,10/15/2023,37,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,2,Soft Bottom,,0
1404,10/15/2023,8,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,3,Soft Bottom,,0
1405,10/15/2023,2,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,1,Soft Bottom,,0
1406,10/15/2023,37,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,2,Soft Bottom,,0
1407,10/15/2023,8,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,3,Soft Bottom,,0
1408,6/17/2025,5,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,1,Soft Bottom,,0
1409,6/17/2025,38,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,2,Artificial Reef,,0
1410,6/17/2025,11,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,3,Artificial Reef,,0
1411,6/17/2025,9,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,4,Artificial Reef,,0
1412,5/6/2025,7,Puget Sound,Keystone Jetty,Admiralty Inlet,48,Deep,1,Kelp Forest,,0
1413,5/6/2025,40,Puget Sound,Keystone Jetty,Admiralty Inlet,48,Deep,2,Natural Reef,,0
1414,5/6/2025,15,Puget Sound,Keystone Jetty,Admiralty Inlet,47,Deep,1,Natural Reef,,0
1415,5/8/2025,30,,Keystone Jetty,Admiralty Inlet,49,Deep,1,Natural Reef,,0
1416,5/8/2025,9,,Keystone Jetty,Admiralty Inlet,48,Deep,2,Natural Reef,,0
1417,5/8/2025,35,,Keystone Jetty,Admiralty Inlet,48,Deep,1,Natural Reef,,0
1418,5/8/2025,11,Puget Sound,Keystone Jetty,Admiralty Inlet,48,Deep,2,Natural Reef,,0
1419,5/7/2025,20,Puget Sound,Keystone Jetty,Admiralty Inlet,48,Deep,1,Natural Reef,,4
1420,5/7/2025,28,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Deep,1,Natural Reef,,1
1421,5/7/2025,15,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Deep,2,Natural Reef,,0
1422,5/8/2022,17,Puget Sound,Keystone Jetty,Admiralty Inlet,48,Intermediate,1,Artificial Reef,,0
1423,5/8/2022,16,Puget Sound,Keystone Jetty,Admiralty Inlet,48,Shallow,2,Artificial Reef,,0
1424,5/8/2022,8,Puget Sound,Keystone Jetty,Admiralty Inlet,49,Intermediate,1,Artificial Reef,,0
1425,5/8/2022,4,Puget Sound,Keystone Jetty,Admiralty Inlet,49,Intermediate,2,Artificial Reef,,0
1426,5/8/2022,7.5,Puget Sound,Keystone Jetty,Admiralty Inlet,49,Shallow,3,Artificial Reef,,0
1427,2/18/2023,42,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Intermediate,1,Artificial Reef,,0
1428,4/1/2023,36,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Intermediate,1,Artificial Reef,,0
1429,4/1/2023,20,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Shallow,2,Artificial Reef,,0
1430,4/28/2023,4,Puget Sound,Keystone Jetty,Admiralty Inlet,47,Shallow,1,Soft Bottom,,0
1431,4/28/2023,6,Puget Sound,Keystone Jetty,Admiralty Inlet,47,Intermediate,2,Soft Bottom,,0
1432,4/28/2023,30,Puget Sound,Keystone Jetty,Admiralty Inlet,47,Intermediate,3,Artificial Reef,,0
1433,4/28/2023,16,Puget Sound,Keystone Jetty,Admiralty Inlet,47,Shallow,4,Artificial Reef,,0
1434,4/28/2023,6,Puget Sound,Keystone Jetty,Admiralty Inlet,47,Shallow,5,Artificial Reef,,0
1435,4/30/2023,46,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Intermediate,1,Artificial Reef,,0
1436,4/30/2023,7,Puget Sound,Keystone Jetty,Admiralty Inlet,46,Shallow,2,Artificial Reef,,0
1437,5/30/2023,4,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Shallow,1,Artificial Reef,,0
1438,5/30/2023,22,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Intermediate,2,Artificial Reef,,0
1439,5/30/2023,17,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Intermediate,3,Artificial Reef,,0
1440,5/30/2023,10,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Shallow,4,Artificial Reef,,0
1441,5/30/2023,34,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,1,Artificial Reef,,0
1442,5/30/2023,8,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,2,Artificial Reef,,0
1443,5/30/2023,3,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Shallow,1,Artificial Reef,,0
1444,5/30/2023,41,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Intermediate,2,Artificial Reef,,0
1445,5/30/2023,8,Puget Sound,Keystone Jetty,Admiralty Inlet,50,Shallow,3,Artificial Reef,,0
1446,6/16/2023,5,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,1,Artificial Reef,,0
1447,6/16/2023,6,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,2,Artificial Reef,,0
1448,6/16/2023,20,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,3,Artificial Reef,,0
1449,6/19/2023,3,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,1,Soft Bottom,,0
1450,6/19/2023,7,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,2,Soft Bottom,,0
1451,6/19/2023,35,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,3,Artificial Reef,,0
1452,6/19/2023,10,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Intermediate,4,Artificial Reef,,0
1453,6/19/2023,12,Puget Sound,Keystone Jetty,Admiralty Inlet,51,Shallow,5,Artificial Reef,,0
1454,7/7/2023,22,Puget Sound,Keystone Jetty,Admiralty Inlet,52,Intermediate,1,Artificial Reef,,0
1455,7/7/2023,11,Puget Sound,Keystone Jetty,Admiralty Inlet,52,Shallow,2,Artificial Reef,,0
