,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Length(cm),Pycno.notes..disease.presence..behavior..etc..
1736,9/24/2025,22,Puget Sound,Freeland Park,Whidbey,50,Deep,3,Soft Bottom,11,
1737,9/24/2025,22,Puget Sound,Freeland Park,Whidbey,50,Deep,3,Soft Bottom,24,
1738,9/24/2025,22,Puget Sound,Freeland Park,Whidbey,50,Deep,3,Soft Bottom,25,
1739,10/5/2025,18,Puget Sound,Freeland Park,Whidbey,53,Intermediate,3,Soft Bottom,17,
1740,10/5/2025,8,Puget Sound,Freeland Park,Whidbey,53,Intermediate,5,Soft Bottom,17,
1741,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,33,
1742,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,2,
1743,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,31,
1744,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,9,
1745,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,20,
1746,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,14,
1747,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,23,
1748,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,18,
1749,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,26,
1750,10/26/2025,29,Puget Sound,Freeland Park,Whidbey,51,Intermediate,1,Soft Bottom,0,
1751,10/26/2025,24,Puget Sound,Freeland Park,Whidbey,51,Deep,2,Soft Bottom,29,
1752,10/26/2025,24,Puget Sound,Freeland Park,Whidbey,51,Deep,2,Soft Bottom,27,
1753,10/26/2025,24,Puget Sound,Freeland Park,Whidbey,51,Deep,2,Soft Bottom,24,
1754,10/26/2025,24,Puget Sound,Freeland Park,Whidbey,51,Deep,2,Soft Bottom,34,
1755,10/26/2025,8,Puget Sound,Freeland Park,Whidbey,51,Shallow,3,Soft Bottom,0,
1756,10/26/2025,3,Puget Sound,Freeland Park,Whidbey,51,Shallow,4,Eelgrass,0,
1757,11/14/2025,6,Puget Sound,Freeland Park,Whidbey,50,Shallow,1,Eelgrass,0,
1758,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,27,
1759,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,24,
1760,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,26,
1761,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,33,
1762,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,24,
1763,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,22,
1764,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,22,
1765,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,23,
1766,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,22,
1767,11/14/2025,23,Puget Sound,Freeland Park,Whidbey,51,Deep,3,Soft Bottom,0,
1768,11/14/2025,12,Puget Sound,Freeland Park,Whidbey,51,Intermediate,4,Soft Bottom,26,
1769,11/14/2025,12,Puget Sound,Freeland Park,Whidbey,51,Intermediate,4,Soft Bottom,22,
1770,11/14/2025,12,Puget Sound,Freeland Park,Whidbey,51,Intermediate,4,Soft Bottom,19,
1771,11/14/2025,6,Puget Sound,Freeland Park,Whidbey,50,Shallow,5,Eelgrass,0,
1772,12/10/2025,6,Puget Sound,Freeland Park,Whidbey,50,Shallow,1,Eelgrass,0,
1773,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,9,
1774,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,22,
1775,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,16,
1776,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,30,
1777,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,22,
1778,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,16,
1779,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,17,
1780,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,20,
1781,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,24,
1782,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Intermediate,2,Soft Bottom,32,
1783,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Deep,3,Soft Bottom,27,
1784,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Deep,3,Soft Bottom,15,
1785,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Deep,3,Soft Bottom,12,
1786,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Deep,3,Soft Bottom,10,
1787,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Deep,3,Soft Bottom,20,
1788,12/10/2025,20,Puget Sound,Freeland Park,Whidbey,51,Deep,3,Soft Bottom,33,
1789,12/10/2025,8,Puget Sound,Freeland Park,Whidbey,51,Intermediate,4,Soft Bottom,0,
1790,2/28/2023,7,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Shallow,3,Natural Reef,0,
1791,2/28/2023,7,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Shallow,3,Natural Reef,0,
1792,2/28/2023,9,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Shallow,2,Natural Reef,0,
1793,2/28/2023,9,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Shallow,2,Natural Reef,0,
1794,2/28/2023,10,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Intermediate,1,Natural Reef,0,
1795,2/28/2023,10,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Intermediate,1,Natural Reef,0,
1796,2/28/2023,3,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Shallow,4,Eelgrass,0,
1797,2/28/2023,3,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,45,Shallow,4,Eelgrass,0,
1798,10/9/2024,30,Strait of Juan de Fuca,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,1,Kelp Forest,0,
1799,10/9/2024,20.5,Strait of Juan de Fuca,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,1,Kelp Forest,0,
1800,10/9/2024,10,Strait of Juan de Fuca,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,2,Natural Reef,0,
1801,5/8/2025,15,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,47,Intermediate,1,Natural Reef,0,
1802,5/8/2025,8,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,47,Intermediate,2,Kelp Forest,48,Healthy
1803,5/8/2025,20,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,47,Shallow,3,Natural Reef,0,
1804,5/8/2025,8,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,47,Shallow,4,Eelgrass,0,
1805,5/8/2025,38,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,46,Intermediate,1,Natural Reef,32,
1806,5/8/2025,10,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,46,Shallow,2,Soft Bottom,0,
1807,7/25/2023,10,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,3,Natural Reef,55,
1808,7/25/2023,10,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,3,Natural Reef,40,
1809,7/25/2023,10,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,3,Natural Reef,55,
1810,7/25/2023,10,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,3,Natural Reef,40,
1811,7/25/2023,15,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,50,Shallow,1,Natural Reef,0,
1812,7/25/2023,12,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,50,Intermediate,2,Natural Reef,18,No disease present
1813,7/25/2023,12,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,50,Intermediate,2,Natural Reef,24,No disease present
1814,7/25/2023,12,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,50,Intermediate,2,Natural Reef,65-70,No disease present
1815,7/25/2023,12,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,50,Intermediate,2,Natural Reef,85,No disease present
1816,7/26/2023,20,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,48,Shallow,1,Natural Reef,0,
1817,7/26/2023,25,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,48,Intermediate,2,Natural Reef,45,
1818,7/26/2023,25,Puget Sound,Freshwater Bay,Strait of Juan de Fuca,48,Intermediate,2,Natural Reef,50,
1819,5/24/2023,12,Puget Sound,Friday Harbor Reef,San Juan,49,Deep,1,Natural Reef,0,
1820,5/24/2023,10,Puget Sound,Friday Harbor Reef,San Juan,49,Intermediate,2,Natural Reef,0,
1821,5/24/2023,10,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,3,Natural Reef,0,
1822,5/24/2023,3,Puget Sound,Friday Harbor Reef,San Juan,51,Shallow,4,Natural Reef,0,
1823,5/24/2023,11,Puget Sound,Friday Harbor Reef,San Juan,48,Deep,1,Natural Reef,0,
1824,5/24/2023,20,Puget Sound,Friday Harbor Reef,San Juan,48,Intermediate,2,Natural Reef,0,
1825,5/24/2023,3,Puget Sound,Friday Harbor Reef,San Juan,48,Shallow,3,Natural Reef,0,
1826,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,52,Deep,1,Natural Reef,0,
1827,8/21/2024,7,Puget Sound,Friday Harbor Reef,San Juan,52,Intermediate,2,Natural Reef,0,
1828,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,52,Intermediate,3,Natural Reef,0,
1829,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,52,Shallow,4,Natural Reef,0,
1830,8/21/2024,5,Puget Sound,Friday Harbor Reef,San Juan,53,Deep,1,Natural Reef,0,
1831,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,2,Natural Reef,0,
1832,8/21/2024,20,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,3,Natural Reef,0,
1833,8/21/2024,5,Puget Sound,Friday Harbor Reef,San Juan,53,Shallow,4,Natural Reef,0,
1834,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,50,Deep,1,Natural Reef,0,
1835,8/21/2024,6,Puget Sound,Friday Harbor Reef,San Juan,50,Intermediate,2,Natural Reef,0,
1836,8/21/2024,9,Puget Sound,Friday Harbor Reef,San Juan,50,Intermediate,3,Natural Reef,0,
1837,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,50,Shallow,4,Natural Reef,0,
1838,8/21/2024,7,Puget Sound,Friday Harbor Reef,San Juan,53,Deep,1,Natural Reef,0,
1839,8/21/2024,8,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,2,Natural Reef,0,
1840,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,53,Intermediate,3,Natural Reef,0,
1841,8/21/2024,10,Puget Sound,Friday Harbor Reef,San Juan,53,Shallow,4,Natural Reef,0,
1842,5/6/2025,26,Puget Sound,Friday Harbor Reef,San Juan,49,Intermediate,1,Natural Reef,0,
1843,5/6/2025,7,Puget Sound,Friday Harbor Reef,San Juan,49,Intermediate,2,Natural Reef,0,
1844,5/6/2025,13,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,3,Natural Reef,0,
1845,5/6/2025,11,Puget Sound,Friday Harbor Reef,San Juan,49,Deep,1,Natural Reef,0,
1846,5/6/2025,14,Puget Sound,Friday Harbor Reef,San Juan,49,Intermediate,2,Natural Reef,0,
1847,5/6/2025,7,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,3,Natural Reef,0,
1848,5/6/2025,5,Puget Sound,Friday Harbor Reef,San Juan,49,Shallow,4,Natural Reef,0,
1849,8/3/2025,95,Puget Sound,Frost Island North Point,San Juan,52,Intermediate,1,Natural Reef,0,
1850,7/22/2023,28,Puget Sound,Fulton Creek,Hood Canal,50,Deep,1,Natural Reef,37,
1851,7/22/2023,28,Puget Sound,Fulton Creek,Hood Canal,50,Deep,1,Natural Reef,28,
1852,7/22/2023,18,Puget Sound,Fulton Creek,Hood Canal,50,Intermediate,2,Natural Reef,0,
1853,7/22/2023,25,Puget Sound,Fulton Creek,Hood Canal,52,Deep,1,Natural Reef,30,"Found on rocky reef, videos taken, healthy"
1854,7/22/2023,25,Puget Sound,Fulton Creek,Hood Canal,52,Deep,1,Natural Reef,2,"Found on rocky reef, videos taken, healthy"
1855,7/22/2023,15,Puget Sound,Fulton Creek,Hood Canal,52,Deep,2,Soft Bottom,30,"Found on soft bottom, healthy"
1856,7/22/2023,15,Puget Sound,Fulton Creek,Hood Canal,52,Deep,2,Soft Bottom,1,"Found on soft bottom, healthy"
1857,9/13/2025,10,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Intermediate,1,Natural Reef,0,
1858,9/13/2025,10,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Intermediate,2,Natural Reef,0,
1859,9/13/2025,6,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Intermediate,3,Natural Reef,0,
1860,9/13/2025,4,Queen Charlotte Strait,Gangsta's Paradise,Queen Charlotte Strait,49,Shallow,4,Natural Reef,0,
1861,1/7/2025,25,Puget Sound,Gardiner Boat Ramp,Strait of Juan de Fuca,48,Shallow,1,Soft Bottom,0,
1862,1/7/2025,25,Puget Sound,Gardiner Boat Ramp,Strait of Juan de Fuca,48,Intermediate,2,Soft Bottom,0,
1863,8/31/2023,10,Puget Sound,Glen Ayr Ravine,Hood Canal,49,Deep,1,Soft Bottom,0,
1864,6/29/2022,26,Puget Sound,Goby Garden,Hood Canal,54,Intermediate,1,Natural Reef,0,
1865,9/12/2025,14.5,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Deep,1,Natural Reef,0,
1866,9/12/2025,13.5,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Intermediate,2,Natural Reef,0,
1867,9/12/2025,8.5,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Intermediate,3,Natural Reef,0,
1868,9/12/2025,3,Strait of Georgia,Gooseneck Grotto,Queen Charlotte Strait,49,Shallow,4,Natural Reef,0,
1869,10/15/2025,18,Howe Sound,Halkett Wall,Howe Sound,51,Deep,1,Natural Reef,0,
1870,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,51,Intermediate,2,Natural Reef,0,
1871,10/15/2025,4,Howe Sound,Halkett Wall,Howe Sound,51,Shallow,3,Natural Reef,0,
1872,10/15/2025,18,Howe Sound,Halkett Wall,Howe Sound,49,Deep,1,Sponge Garden,0,
1873,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,49,Intermediate,2,Natural Reef,0,
1874,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,49,Intermediate,3,Natural Reef,0,
1875,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,49,Shallow,4,Natural Reef,0,
1876,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,51,Deep,1,Natural Reef,0,
1877,10/15/2025,5,Howe Sound,Halkett Wall,Howe Sound,51,Deep,2,Natural Reef,0,
1878,10/15/2025,8,Howe Sound,Halkett Wall,Howe Sound,51,Intermediate,3,Natural Reef,0,
1879,10/15/2025,7,Howe Sound,Halkett Wall,Howe Sound,51,Shallow,4,Natural Reef,0,
1880,10/15/2025,18,Howe Sound,Halkett Wall,Howe Sound,49,Deep,1,Sponge Garden,0,
1881,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,49,Deep,2,Natural Reef,0,
1882,10/15/2025,10,Howe Sound,Halkett Wall,Howe Sound,49,Intermediate,3,Natural Reef,0,
1883,10/15/2025,35,Howe Sound,Halkett Wall,Howe Sound,50,Deep,1,Sponge Garden,0,
1884,10/15/2025,13,Howe Sound,Halkett Wall,Howe Sound,50,Intermediate,2,Natural Reef,0,
1885,10/15/2025,6,Howe Sound,Halkett Wall,Howe Sound,50,Shallow,3,Natural Reef,0,
1886,5/19/2024,29,Puget Sound,South Hat Island,Whidbey,48,Deep,1,Natural Reef,8,wasting
1887,5/19/2024,29,Puget Sound,South Hat Island,Whidbey,48,Deep,1,Natural Reef,8,wasting
1888,5/19/2024,10,Puget Sound,South Hat Island,Whidbey,50,Deep,1,Natural Reef,0,
1889,5/19/2024,27,Puget Sound,Hat Island Cloud Sponges,Whidbey,47,Deep,1,Natural Reef,0,
1890,5/19/2024,27,Puget Sound,Hat Island Cloud Sponges,Whidbey,47,Deep,1,Natural Reef,0,
1891,5/19/2024,16,Puget Sound,Hat Island Cloud Sponges,Whidbey,50,Deep,1,Natural Reef,0,
1892,9/21/2024,23,Puget Sound,Hat Island Cloud Sponges,Whidbey,53,Deep,1,Natural Reef,0,
1893,9/21/2024,34,Puget Sound,Hat Island Cloud Sponges,Whidbey,50,Deep,1,Natural Reef,0,
1894,12/29/2024,30,Puget Sound,Hat Island Cloud Sponges,Whidbey,49,Deep,1,Natural Reef,0,
1895,5/6/2022,11,Puget Sound,Hat Island Ledge,Whidbey,48,Deep,1,Soft Bottom,0,
1896,5/6/2022,8,Puget Sound,Hat Island Ledge,Whidbey,48,Intermediate,2,Soft Bottom,0,
1897,5/6/2022,4,Puget Sound,Hat Island Ledge,Whidbey,48,Shallow,3,Eelgrass,0,
1898,5/6/2022,12,Puget Sound,Hat Island Ledge,Whidbey,47,Deep,1,Soft Bottom,0,
1899,5/6/2022,8,Puget Sound,Hat Island Ledge,Whidbey,47,Intermediate,2,Soft Bottom,0,
1900,5/6/2022,5,Puget Sound,Hat Island Ledge,Whidbey,47,Shallow,3,Eelgrass,0,
1901,1/29/2024,3,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,1,Eelgrass,0,
1902,1/29/2024,4,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,2,Soft Bottom,0,
1903,1/29/2024,12,Puget Sound,Holmes Harbor,Whidbey,46,Intermediate,3,Soft Bottom,0,
1904,1/29/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,4,Soft Bottom,0,
1905,1/29/2024,12,Puget Sound,Holmes Harbor,Whidbey,46,Intermediate,5,Soft Bottom,0,
1906,1/29/2024,4,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,6,Soft Bottom,0,
1907,1/29/2024,7,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,7,Eelgrass,0,
1908,2/9/2024,6,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,1,Eelgrass,0,
1909,2/9/2024,18,Puget Sound,Holmes Harbor,Whidbey,50,Intermediate,2,Soft Bottom,0,
1910,2/9/2024,20,Puget Sound,Holmes Harbor,Whidbey,50,Deep,3,Soft Bottom,0,
1911,2/9/2024,18,Puget Sound,Holmes Harbor,Whidbey,50,Intermediate,4,Soft Bottom,0,
1912,2/9/2024,8,Puget Sound,Holmes Harbor,Whidbey,46,Shallow,5,Eelgrass,0,
1913,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,30,
1914,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,22,
1915,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,20,
1916,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,24,
1917,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,25,
1918,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,22,
1919,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,23,
1920,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,17,
1921,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,32,
1922,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,12,
1923,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,21,
1924,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,22,
1925,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,18,
1926,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,20,
1927,5/3/2024,15,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,20,
1928,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,14,
1929,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,14,
1930,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,10,
1931,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,12,
1932,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,13,
1933,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,15,
1934,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,10,
1935,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,17,
1936,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,17,
1937,5/3/2024,20,Puget Sound,Holmes Harbor,Whidbey,48,Deep,2,Soft Bottom,18,
1938,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,19,
1939,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,20,
1940,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,13,
1941,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,16,
1942,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,13,
1943,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,34,
1944,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,31,
1945,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,16,
1946,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,21,
1947,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,14,
1948,5/3/2024,13,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,17,
1949,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,15,
1950,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,19,
1951,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,19,
1952,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,20,
1953,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,16,
1954,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,14,
1955,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,13,
1956,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,14,
1957,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,19,
1958,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,13,
1959,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,21,
1960,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,23,
1961,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,13,
1962,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,14,
1963,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,12,
1964,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,15,
1965,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,11,
1966,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,15,
1967,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,21,
1968,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,16,
1969,5/3/2024,10,Puget Sound,Holmes Harbor,Whidbey,48,Shallow,4,Soft Bottom,26,
1970,5/16/2023,10,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,1,Soft Bottom,0,
1971,5/16/2023,22,Puget Sound,Holmes Harbor,Whidbey,46,Deep,2,Soft Bottom,0,
1972,5/17/2023,16,Puget Sound,Holmes Harbor,Whidbey,48,Intermediate,3,Soft Bottom,0,
1973,5/17/2023,5,Puget Sound,Holmes Harbor,Whidbey,66,Shallow,4,Eelgrass,0,
1974,5/18/2023,10,Puget Sound,Holmes Harbor,Whidbey,47,Intermediate,1,Soft Bottom,0,
1975,5/18/2023,20,Puget Sound,Holmes Harbor,Whidbey,47,Deep,2,Soft Bottom,0,
1976,5/18/2023,19,Puget Sound,Holmes Harbor,Whidbey,47,Intermediate,3,Soft Bottom,0,
1977,5/18/2023,17,Puget Sound,Holmes Harbor,Whidbey,55,Shallow,4,Eelgrass,0,
1978,5/23/2023,6,Puget Sound,Holmes Harbor,Whidbey,49,Shallow,1,Soft Bottom,0,
1979,5/23/2023,27,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,2,Soft Bottom,32,
1980,5/23/2023,27,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,2,Soft Bottom,12,
1981,5/23/2023,27,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,2,Soft Bottom,11,
1982,5/23/2023,27,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,2,Soft Bottom,26,
1983,5/23/2023,27,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,2,Soft Bottom,14,
1984,5/23/2023,27,Puget Sound,Holmes Harbor,Whidbey,49,Intermediate,2,Soft Bottom,14,
